input_id,frame_id,ts,frame_ts,state,pose_valid,imu_initialized,map_id,reset_epoch,map_create_epoch,map_change_index,big_change_index,context_changed,last_reloc_id,last_init_id,n_kps,n_associated,n_inlier_observed,n_outlier_associated,n_depth_valid,depth_valid_fraction,n_reproj,reproj_median_px,reproj_p90_px,reproj_mean_px,mean_observations,inlier_grid_coverage,is_kf,n_local_mps,n_local_kfs,imu_rotation_residual_rad,imu_dt,imu_interval_valid,track_core_ms,logger_ms,px,py,pz,qx,qy,qz,qw
1827,1827,1413393977.355760335922,1413393977.355760335922,2,1,1,0,0,0,498,2,0,0,-1,1200,511,511,0,747,0.622500000000,511,1.408034180339,3.392905116862,1.725353918244,9.839530332681,0.875000000000,0,7853,76,0.000329101895,0.049999713898,1,8.844318000000,0.119152000000,2.760141849518,2.295679092407,-3.501183748245,0.549241781235,-0.605449676514,0.441477745771,-0.369948059320
1828,1828,1413393977.405760526657,1413393977.405760526657,2,1,1,0,0,0,498,2,0,0,-1,1203,716,716,0,754,0.626766417290,716,0.811290631995,2.888540773364,1.155354999341,7.430167597765,0.875000000000,1,8056,78,0.000133100344,0.050000190735,1,10.284179000000,0.163029000000,2.768999099731,2.293001174927,-3.485858678818,0.548245489597,-0.603204786777,0.445803284645,-0.369905769825
1829,1829,1413393977.455760478973,1413393977.455760478973,2,1,1,0,0,0,498,2,0,0,-1,1203,519,519,0,757,0.629260182876,519,1.326864262831,3.215225755200,1.656013201799,11.134874759152,0.833333333333,0,8102,81,0.000091180889,0.049999952316,1,10.390406000000,0.114163000000,2.779316186905,2.291006326675,-3.469236135483,0.547190904617,-0.602501571178,0.448057144880,-0.369890242815
1830,1830,1413393977.505760431290,1413393977.505760431290,2,1,1,0,0,0,498,2,0,0,-1,1205,496,496,0,745,0.618257261411,496,1.383830522749,3.526461320686,1.765818311297,10.897177419355,0.791666666667,0,8177,81,0.000112802212,0.049999952316,1,10.290109000000,0.142700000000,2.790019273758,2.290100574493,-3.452212333679,0.547573924065,-0.601472854614,0.451074272394,-0.367321610451
1831,1831,1413393977.555760383606,1413393977.555760383606,2,1,1,0,0,0,499,2,0,0,-1,1202,497,497,0,747,0.621464226290,497,1.395800782331,3.778894128292,1.803607293655,11.265593561368,0.854166666667,0,8221,81,nan,nan,0,9.680912000000,0.118064000000,2.796441555023,2.294931650162,-3.441726207733,0.546692311764,-0.601164102554,0.453804761171,-0.365773797035
1832,1832,1413393977.605760574341,1413393977.605760574341,2,1,1,0,0,0,499,2,0,0,-1,1201,484,484,0,718,0.597835137386,484,1.547084969748,3.653535680701,1.890619848432,11.130165289256,0.854166666667,0,8173,81,0.000227048891,0.050000190735,1,10.378024000000,0.120451000000,2.809138298035,2.296423196793,-3.426146268845,0.546304821968,-0.601911127567,0.454679250717,-0.364034175873
1833,1833,1413393977.655760288239,1413393977.655760288239,2,1,1,0,0,0,499,2,0,0,-1,1204,472,472,0,726,0.602990033223,472,1.561861942645,3.973785872419,1.937401432556,11.372881355932,0.833333333333,0,8221,81,0.000126447281,0.049999713898,1,9.803467000000,0.110544000000,2.821876764297,2.299105167389,-3.413632154465,0.545744419098,-0.602634251118,0.455461800098,-0.362697601318
1834,1834,1413393977.705760478973,1413393977.705760478973,2,1,1,0,0,0,499,2,0,0,-1,1201,472,472,0,716,0.596169858451,472,1.436436975244,3.660954950730,1.845307245225,11.254237288136,0.770833333333,0,8210,81,0.000114524068,0.050000190735,1,10.737212000000,0.212886000000,2.835179090500,2.302857875824,-3.404664516449,0.545102059841,-0.603290438652,0.456502556801,-0.361261546612
1835,1835,1413393977.755760431290,1413393977.755760431290,2,1,1,0,0,0,499,2,0,0,-1,1202,455,455,0,724,0.602329450915,455,1.578168939316,3.823844876412,1.978800602155,11.369230769231,0.812500000000,0,8289,82,0.000123381091,0.049999952316,1,10.179689000000,0.136578000000,2.848857402802,2.307762145996,-3.398015260696,0.544019758701,-0.604791164398,0.456610023975,-0.360246330500
1836,1836,1413393977.805760622025,1413393977.805760622025,2,1,1,0,0,0,499,2,0,0,-1,1203,692,692,0,717,0.596009975062,692,0.795854931469,3.071176100614,1.219745634902,8.160404624277,0.812500000000,1,8221,81,0.000106666841,0.050000190735,1,11.314914000000,0.181439000000,2.862949609756,2.314118385315,-3.393176555634,0.542486608028,-0.605880916119,0.457222819328,-0.359949886799
1837,1837,1413393977.855760335922,1413393977.855760335922,2,1,1,0,0,0,499,2,0,0,-1,1205,504,504,0,705,0.585062240664,504,1.513782397699,3.820561987208,1.922199022241,11.458333333333,0.875000000000,0,8123,81,0.000121346340,0.049999713898,1,11.373598000000,0.134070000000,2.877301692963,2.321779251099,-3.389107227325,0.541496694088,-0.606475889683,0.458278238773,-0.359095394611
1838,1838,1413393977.905760526657,1413393977.905760526657,2,1,1,0,0,0,499,2,0,0,-1,1202,479,479,0,739,0.614808652246,479,1.510400303444,4.065300917473,1.960092016714,11.582463465553,0.833333333333,0,8081,81,0.000114390627,0.050000190735,1,11.948742000000,0.134566000000,2.891575098038,2.331106901169,-3.384758710861,0.539976060390,-0.607303738594,0.459292322397,-0.358690291643
1839,1839,1413393977.955760478973,1413393977.955760478973,2,1,1,0,0,0,500,2,0,0,-1,1203,492,492,0,750,0.623441396509,492,1.407895728632,3.507430704548,1.780663979755,11.443089430894,0.812500000000,0,8075,81,nan,nan,0,10.480711000000,0.095637000000,2.900027513504,2.342540502548,-3.384929656982,0.538105547428,-0.608409762383,0.460104733706,-0.358585536480
1840,1840,1413393978.005760431290,1413393978.005760431290,2,1,1,0,0,0,500,2,0,0,-1,1203,492,492,0,762,0.633416458853,492,1.567122877793,3.849112320203,1.940621735095,11.408536585366,0.833333333333,0,8117,81,0.000225368989,0.049999952316,1,10.256708000000,0.097605000000,2.915496826172,2.354353189468,-3.380354881287,0.536088168621,-0.610502660275,0.459810554981,-0.358427405357
1841,1841,1413393978.055760383606,1413393978.055760383606,2,1,1,0,0,0,500,2,0,0,-1,1202,471,471,0,767,0.638103161398,471,1.685493951322,3.784767258835,2.019455764850,11.707006369427,0.812500000000,0,7994,81,0.000214879372,0.049999952316,1,10.653685000000,0.134089000000,2.931211471558,2.367392778397,-3.375219106674,0.533460140228,-0.613389730453,0.458876580000,-0.358616411686
1842,1842,1413393978.105760574341,1413393978.105760574341,2,1,1,0,0,0,500,2,0,0,-1,1201,684,684,0,749,0.623646960866,684,0.746922271576,3.112818019969,1.246012270468,8.374269005848,0.833333333333,1,8117,81,0.000267800351,0.050000190735,1,10.757117000000,0.115605000000,2.947140693665,2.381536722183,-3.369319677353,0.530559241772,-0.616494894028,0.457536786795,-0.359306544065
1843,1843,1413393978.155760288239,1413393978.155760288239,2,1,1,0,0,0,500,2,0,0,-1,1203,513,513,0,764,0.635078969244,513,1.458987425286,3.760572171249,1.872563104282,12.378167641326,0.833333333333,0,7975,81,0.000264546630,0.049999713898,1,12.135689000000,0.168258000000,2.963304758072,2.396646261215,-3.362752437592,0.527222990990,-0.619390308857,0.456085622311,-0.361078351736
1844,1844,1413393978.205760478973,1413393978.205760478973,2,1,1,0,0,0,500,2,0,0,-1,1202,469,469,0,746,0.620632279534,469,1.525970291453,3.862954262134,1.928821348206,13.113006396588,0.791666666667,0,8119,81,0.000202472002,0.050000190735,1,11.222182000000,0.140541000000,2.979888677597,2.412269353867,-3.355891227722,0.523262381554,-0.622168779373,0.455270588398,-0.363085716963
1845,1845,1413393978.255760431290,1413393978.255760431290,2,1,1,0,0,0,501,2,0,0,-1,1202,473,473,0,787,0.654742096506,473,1.593435189182,3.379661540943,1.873499333231,12.826638477801,0.812500000000,0,7999,81,nan,nan,0,10.777150000000,0.099450000000,2.997385025024,2.429822444916,-3.343595027924,0.518233895302,-0.625599801540,0.455005258322,-0.364731043577
1846,1846,1413393978.305760622025,1413393978.305760622025,2,1,1,0,0,0,501,2,0,0,-1,1205,473,473,0,760,0.630705394191,473,1.541836616588,3.275165974370,1.825640416352,12.623678646934,0.791666666667,0,8053,80,0.000335111807,0.050000190735,1,12.437305000000,0.135500000000,3.014812469482,2.445320606232,-3.336494207382,0.512462198734,-0.628788888454,0.456100553274,-0.366031974554
1847,1847,1413393978.355760335922,1413393978.355760335922,2,1,1,0,0,0,501,2,0,0,-1,1206,680,680,0,780,0.646766169154,680,0.833479979169,3.135757917375,1.220197226402,8.898529411765,0.729166666667,1,8053,80,0.000275746163,0.049999713898,1,11.463465000000,0.112776000000,3.032460689545,2.460256099701,-3.328594446182,0.504172027111,-0.632468402386,0.458276957273,-0.368478834629
1848,1848,1413393978.405760526657,1413393978.405760526657,2,1,1,0,0,0,501,2,0,0,-1,1202,480,480,0,756,0.628951747088,480,1.536038898593,3.501319903940,1.849321766208,12.766666666667,0.708333333333,0,7709,75,0.000253844279,0.050000190735,1,10.658212000000,0.093164000000,3.049823760986,2.474359989166,-3.320583820343,0.496260643005,-0.636540770531,0.460905909538,-0.368926733732
1849,1849,1413393978.455760478973,1413393978.455760478973,2,1,1,0,0,0,501,2,0,0,-1,1203,463,463,0,775,0.644222776392,463,1.499228309166,3.685983584688,1.890858310854,13.626349892009,0.687500000000,0,7764,76,0.000200594761,0.049999952316,1,13.642475000000,0.122232000000,3.066773176193,2.487510204315,-3.311612844467,0.485938608646,-0.640969812870,0.464906930923,-0.369976848364
1850,1850,1413393978.505760431290,1413393978.505760431290,2,1,1,0,0,0,502,2,0,0,-1,1203,452,452,0,764,0.635078969244,452,1.320502006315,3.560886922497,1.752680174812,13.099557522124,0.666666666667,0,7699,75,nan,nan,0,10.456616000000,0.113493000000,3.082461118698,2.495974779129,-3.295903682709,0.475788652897,-0.646346330643,0.468367934227,-0.369449883699
1851,1851,1413393978.555760383606,1413393978.555760383606,2,1,1,0,0,0,502,2,0,0,-1,1202,685,685,0,794,0.660565723794,685,0.697244335340,2.635355369474,1.069793184100,8.639416058394,0.666666666667,1,7644,74,0.000151621876,0.049999952316,1,10.595410000000,0.114579000000,3.097738981247,2.506665468216,-3.286456108093,0.464857518673,-0.650968849659,0.474377006292,-0.367577880621
1852,1852,1413393978.605760574341,1413393978.605760574341,2,1,1,0,0,0,502,2,0,0,-1,1202,452,452,0,793,0.659733777038,452,1.399799649191,3.283039524009,1.779475180166,13.373893805310,0.687500000000,0,7781,77,0.000151755477,0.050000190735,1,10.300680000000,0.121929000000,3.111558914185,2.516078472137,-3.277793169022,0.454535037279,-0.658093988895,0.478578686714,-0.362315684557
1853,1853,1413393978.655760288239,1413393978.655760288239,2,1,1,0,0,0,502,2,0,0,-1,1208,430,430,0,763,0.631622516556,430,1.580492306399,3.690569729726,1.935400992994,14.048837209302,0.666666666667,0,7859,78,0.000225503987,0.049999713898,1,10.042742000000,0.098619000000,3.123793125153,2.524386167526,-3.268892049789,0.444008708000,-0.665336012840,0.482948511839,-0.356293648481
1854,1854,1413393978.705760478973,1413393978.705760478973,2,1,1,0,0,0,503,2,0,0,-1,1200,690,690,0,788,0.656666666667,690,0.829160916511,3.100930104919,1.256864972434,8.840579710145,0.729166666667,1,7744,76,nan,nan,0,9.983809000000,0.108515000000,3.135331153870,2.531327247620,-3.258538484573,0.434133678675,-0.673871636391,0.486021608114,-0.348149359226
1855,1855,1413393978.755760431290,1413393978.755760431290,2,1,1,0,0,0,503,2,0,0,-1,1202,470,470,0,782,0.650582362729,470,1.590322472071,3.560830117156,1.935816352073,12.074468085106,0.708333333333,0,8027,81,0.000246814074,0.049999952316,1,10.953691000000,0.168219000000,3.144711256027,2.537391424179,-3.250298500061,0.423872292042,-0.683145165443,0.488382428885,-0.339304625988
1856,1856,1413393978.805760622025,1413393978.805760622025,2,1,1,0,0,0,503,2,0,0,-1,1203,433,433,0,762,0.633416458853,433,1.563892828813,4.281349981649,2.048836156177,12.145496535797,0.750000000000,0,8037,80,0.000242713955,0.050000190735,1,11.057763000000,0.086632000000,3.153121232986,2.542784214020,-3.241430044174,0.413691759109,-0.691789805889,0.490499466658,-0.331204473972
1857,1857,1413393978.855760335922,1413393978.855760335922,2,1,1,0,0,0,504,2,0,0,-1,1203,678,678,0,795,0.660847880299,678,0.889513912497,3.060181936228,1.215787392982,7.396755162242,0.708333333333,1,7619,73,nan,nan,0,10.929589000000,0.168355000000,3.163497924805,2.547505378723,-3.228165626526,0.401961445808,-0.700453281403,0.493132799864,-0.323438256979
1858,1858,1413393978.905760526657,1413393978.905760526657,2,1,1,0,0,0,504,2,0,0,-1,1201,475,475,0,770,0.641132389675,475,1.545722199601,3.461369068997,1.871675856776,10.955789473684,0.708333333333,0,8044,79,0.000156562979,0.050000190735,1,12.237378000000,0.101672000000,3.170168876648,2.550303936005,-3.217898368835,0.390031665564,-0.707596421242,0.497362524271,-0.315932422876
1859,1859,1413393978.955760478973,1413393978.955760478973,2,1,1,0,0,0,504,2,0,0,-1,1203,426,426,0,744,0.618453865337,426,1.526447413989,3.465182483193,1.849829346755,10.849765258216,0.625000000000,0,7999,78,0.000153633460,0.049999952316,1,11.338392000000,0.080148000000,3.176097869873,2.551787376404,-3.207098722458,0.377382189035,-0.714455187321,0.501404941082,-0.309402197599
1860,1860,1413393979.005760431290,1413393979.005760431290,2,1,1,0,0,0,505,2,0,0,-1,1204,456,456,0,750,0.622923588040,456,1.428877177629,3.452490697143,1.768699824055,10.754385964912,0.666666666667,0,7767,76,nan,nan,0,10.069277000000,0.112054000000,3.186656475067,2.548688888550,-3.193651199341,0.363927632570,-0.722169220448,0.504046559334,-0.303257942200
1861,1861,1413393979.055760383606,1413393979.055760383606,2,1,1,0,0,0,505,2,0,0,-1,1201,575,575,0,710,0.591174021649,575,0.911823831586,2.693074082688,1.151029777173,8.135652173913,0.687500000000,1,7960,78,0.000077830540,0.049999952316,1,10.636190000000,0.096845000000,3.190422534943,2.546881675720,-3.182983875275,0.350260317326,-0.729081213474,0.507517397404,-0.296958625317
1862,1862,1413393979.105760574341,1413393979.105760574341,2,1,1,0,0,0,505,2,0,0,-1,1206,472,472,0,704,0.583747927032,472,1.442618306710,3.422116980063,1.850935556813,10.877118644068,0.729166666667,0,7838,77,0.000043199620,0.050000190735,1,11.770845000000,0.125627000000,3.192862510681,2.543348312378,-3.172138929367,0.335853964090,-0.735725820065,0.511162638664,-0.290899306536
1863,1863,1413393979.155760288239,1413393979.155760288239,2,1,1,0,0,0,505,2,0,0,-1,1203,425,425,0,735,0.610972568579,425,1.601381231744,3.704393126630,1.938051424283,11.162352941176,0.770833333333,0,7818,76,0.000109476387,0.049999713898,1,11.503163000000,0.080651000000,3.193643331528,2.537878036499,-3.161728620529,0.321951925755,-0.742240667343,0.515379428864,-0.282506495714
1864,1864,1413393979.205760478973,1413393979.205760478973,2,1,1,0,0,0,506,2,0,0,-1,1205,429,429,0,712,0.590871369295,429,1.495558919503,3.434797087029,1.781012551085,10.342657342657,0.687500000000,0,7655,71,nan,nan,0,9.843177000000,0.119953000000,3.193140029907,2.530469894409,-3.149800300598,0.308703511953,-0.748003602028,0.520465850830,-0.272595137358
1865,1865,1413393979.255760431290,1413393979.255760431290,2,1,1,0,0,0,506,2,0,0,-1,1208,612,612,0,701,0.580298013245,612,0.834938036135,3.261540721172,1.264049742454,7.297385620915,0.708333333333,1,7482,71,0.000128640750,0.049999952316,1,11.772003000000,0.104684000000,3.190937757492,2.521912097931,-3.143403053284,0.295145601034,-0.753485679626,0.525291562080,-0.263091653585
1866,1866,1413393979.305760622025,1413393979.305760622025,2,1,1,0,0,0,506,2,0,0,-1,1202,453,453,0,689,0.573211314476,453,1.460705753104,3.449405527009,1.823363150859,10.253863134658,0.729166666667,0,7633,76,0.000137929615,0.050000190735,1,11.164550000000,0.119729000000,3.186951160431,2.512249946594,-3.140151977539,0.280560702085,-0.758800506592,0.529961109161,-0.254261046648
1867,1867,1413393979.355760335922,1413393979.355760335922,2,1,1,0,0,0,506,2,0,0,-1,1202,451,451,0,664,0.552412645591,451,1.524030684946,3.540846523177,1.890688424223,10.549889135255,0.791666666667,0,7583,75,0.000230543868,0.049999713898,1,11.226753000000,0.116421000000,3.180788516998,2.501512527466,-3.139758586884,0.265083611012,-0.763815522194,0.534322619438,-0.246609002352
1868,1868,1413393979.405760526657,1413393979.405760526657,2,1,1,0,0,0,507,2,0,0,-1,1202,441,441,0,659,0.548252911814,441,1.461154257726,3.525547711077,1.854591628889,10.555555555556,0.750000000000,0,8379,80,nan,nan,0,10.375550000000,0.109631000000,3.172582387924,2.485239028931,-3.142945528030,0.249360650778,-0.769037902355,0.537430167198,-0.239934951067
1869,1869,1413393979.455760478973,1413393979.455760478973,2,1,1,0,0,0,507,2,0,0,-1,1206,444,444,0,634,0.525704809287,444,1.567504678380,3.556943655899,1.900572312889,10.842342342342,0.708333333333,0,8197,81,0.000266004208,0.049999952316,1,10.845151000000,0.123899000000,3.162050962448,2.472448348999,-3.148709535599,0.233355626464,-0.773638904095,0.540987133980,-0.233154222369
1870,1870,1413393979.505760431290,1413393979.505760431290,2,1,1,0,0,0,507,2,0,0,-1,1203,426,426,0,655,0.544472152951,426,1.678228175550,3.833692159668,2.024332539093,10.852112676056,0.708333333333,0,8197,81,0.000272249948,0.049999952316,1,10.356181000000,0.110161000000,3.149075984955,2.458789110184,-3.156748771667,0.216951295733,-0.778260946274,0.543634772301,-0.227383777499
1871,1871,1413393979.555760383606,1413393979.555760383606,2,1,1,0,0,0,507,2,0,0,-1,1209,617,617,0,657,0.543424317618,617,0.945283912121,3.287230640406,1.305592310966,7.636952998379,0.770833333333,1,8278,75,0.000175865731,0.049999952316,1,10.917622000000,0.103067000000,3.133653640747,2.443392992020,-3.166667699814,0.200539812446,-0.782735586166,0.546157240868,-0.220955044031
1872,1872,1413393979.605760574341,1413393979.605760574341,2,1,1,0,0,0,507,2,0,0,-1,1204,458,458,0,647,0.537375415282,458,1.592870328269,3.726283409885,1.912092654444,11.301310043668,0.833333333333,0,7726,73,0.000156114867,0.050000190735,1,11.442384000000,0.144919000000,3.116149187088,2.425725460052,-3.178326129913,0.185043469071,-0.787021040916,0.548685073853,-0.212841629982
1873,1873,1413393979.655760288239,1413393979.655760288239,2,1,1,0,0,0,508,2,0,0,-1,1202,466,466,0,675,0.561564059900,466,1.450946277180,3.137724417083,1.707916160096,10.645922746781,0.791666666667,0,7517,70,nan,nan,0,12.603214000000,0.135082000000,3.103377580643,2.398139238358,-3.188490152359,0.171199679375,-0.790955066681,0.551543176174,-0.202190205455
1874,1874,1413393979.705760478973,1413393979.705760478973,2,1,1,0,0,0,508,2,0,0,-1,1206,414,414,0,675,0.559701492537,414,1.571210401180,3.244194462672,1.844316807032,10.490338164251,0.791666666667,0,7950,72,0.000032357089,0.050000190735,1,12.537580000000,0.121163000000,3.080224037170,2.376895189285,-3.200513839722,0.158071160316,-0.793670177460,0.555779993534,-0.190288797021
1875,1875,1413393979.755760431290,1413393979.755760431290,2,1,1,0,0,0,508,2,0,0,-1,1205,397,397,0,663,0.550207468880,397,1.569385741490,3.635727897363,1.907806746959,10.314861460957,0.687500000000,0,7727,69,0.000076564480,0.049999952316,1,10.750571000000,0.117643000000,3.054317712784,2.354427337646,-3.211295604706,0.146326243877,-0.796385765076,0.559242844582,-0.177780315280
1876,1876,1413393979.805760622025,1413393979.805760622025,2,1,1,0,0,0,508,2,0,0,-1,1200,607,607,0,673,0.560833333333,607,0.754103727408,2.993112828767,1.160263042435,7.098846787479,0.937500000000,1,7901,71,0.000070760463,0.050000190735,1,10.698053000000,0.100198000000,3.025181770325,2.330637454987,-3.220716476440,0.136453181505,-0.798543274403,0.563261032104,-0.162623152137
1877,1877,1413393979.855760335922,1413393979.855760335922,2,1,1,0,0,0,508,2,0,0,-1,1202,439,439,0,697,0.579866888519,439,1.623833249555,3.492922665889,1.887565424586,10.047835990888,0.895833333333,0,8325,75,0.000118469972,0.049999713898,1,12.254702000000,0.093001000000,2.993553400040,2.306064128876,-3.228706598282,0.126989781857,-0.801643311977,0.565392315388,-0.146877899766
1878,1878,1413393979.905760526657,1413393979.905760526657,2,1,1,0,0,0,508,2,0,0,-1,1209,410,410,0,714,0.590570719603,410,1.527359506933,3.866337905531,1.923837121199,10.307317073171,0.833333333333,0,8128,71,0.000142916353,0.050000190735,1,11.236845000000,0.101804000000,2.959945201874,2.280753135681,-3.235323429108,0.117192037404,-0.804891169071,0.566527664661,-0.132146283984
1879,1879,1413393979.955760478973,1413393979.955760478973,2,1,1,0,0,0,509,2,0,0,-1,1207,427,427,0,707,0.585749792875,427,1.526573651653,3.318179519530,1.794685696610,9.601873536300,0.791666666667,0,7709,66,nan,nan,0,10.584939000000,0.178345000000,2.929360151291,2.253909349442,-3.241234779358,0.106939651072,-0.808462440968,0.566652595997,-0.117716938257
1880,1880,1413393980.005760431290,1413393980.005760431290,2,1,1,0,0,0,509,2,0,0,-1,1205,600,600,0,673,0.558506224066,600,0.958436050811,3.230608667134,1.276995686055,7.123333333333,0.895833333333,1,7709,66,0.000143422760,0.049999952316,1,13.374474000000,0.112778000000,2.892686367035,2.227130413055,-3.245684623718,0.095921330154,-0.811894953251,0.566291332245,-0.104594014585
1881,1881,1413393980.055760383606,1413393980.055760383606,2,1,1,0,0,0,509,2,0,0,-1,1202,418,418,0,676,0.562396006656,418,1.549421420158,3.272654860047,1.787368097713,10.126794258373,0.875000000000,0,7964,71,0.000190194740,0.049999952316,1,10.705005000000,0.118363000000,2.854611635208,2.199988365173,-3.250565290451,0.086666315794,-0.816523671150,0.563725352287,-0.089397296309
1882,1882,1413393980.105760574341,1413393980.105760574341,2,1,1,0,0,0,509,2,0,0,-1,1201,375,375,0,686,0.571190674438,375,1.668516972735,3.597986956282,1.876341407538,10.125333333333,0.812500000000,0,7719,68,0.000160870273,0.050000190735,1,10.348034000000,0.080960000000,2.815601110458,2.172109603882,-3.255182266235,0.078725725412,-0.821440815926,0.560079157352,-0.073133789003
1883,1883,1413393980.155760288239,1413393980.155760288239,2,1,1,0,0,0,510,2,0,0,-1,1203,634,634,0,691,0.574397339983,634,0.800358206041,3.078384137517,1.200749798087,6.315457413249,0.895833333333,1,7527,65,nan,nan,0,9.280447000000,0.102650000000,2.779861927032,2.143340587616,-3.260538339615,0.072555258870,-0.825786232948,0.556592822075,-0.054931309074
1884,1884,1413393980.205760478973,1413393980.205760478973,2,1,1,0,0,0,510,2,0,0,-1,1203,428,428,0,680,0.565253532835,428,1.657002019242,3.486066632285,1.930148654908,8.502336448598,0.875000000000,0,7214,62,0.000134017289,0.050000190735,1,9.928763000000,0.116483000000,2.741137742996,2.113393783569,-3.264959096909,0.067309595644,-0.830825924873,0.551135718822,-0.038040988147
1885,1885,1413393980.255760431290,1413393980.255760431290,2,1,1,0,0,0,510,2,0,0,-1,1204,360,360,0,658,0.546511627907,360,1.609427638830,3.763647774187,1.952369095110,8.797222222222,0.895833333333,0,7191,63,0.000157088303,0.049999952316,1,10.774123000000,0.082289000000,2.703654527664,2.082268953323,-3.268911838531,0.063083127141,-0.834838032722,0.546360433102,-0.023587044328
1886,1886,1413393980.305760622025,1413393980.305760622025,2,1,1,0,0,0,511,2,0,0,-1,1203,593,593,0,678,0.563591022444,593,0.689849355014,3.023994954312,1.116717498292,5.777403035413,0.979166666667,1,7394,64,nan,nan,0,10.442192000000,0.099397000000,2.670778512955,2.051759004593,-3.275474786758,0.058946415782,-0.837963819504,0.542400956154,-0.011966601945
1887,1887,1413393980.355760335922,1413393980.355760335922,2,1,1,0,0,0,511,2,0,0,-1,1203,407,407,0,623,0.517871986700,407,1.528322958563,3.282683492094,1.834669323703,8.729729729730,0.895833333333,0,6784,58,0.000165187899,0.049999713898,1,11.377926000000,0.112700000000,2.636780500412,2.017690896988,-3.278455972672,0.055866111070,-0.840048730373,0.539615213871,-0.003547020955
1888,1888,1413393980.405760526657,1413393980.405760526657,2,1,1,0,0,0,511,2,0,0,-1,1207,381,381,0,609,0.504556752278,381,1.724565265919,4.004033408038,2.022873240452,9.293963254593,0.875000000000,0,6698,56,0.000223611889,0.050000190735,1,9.789178000000,0.077719000000,2.604965209961,1.980972290039,-3.280930042267,0.053899284452,-0.840089976788,0.539754390717,0.002982607344
1889,1889,1413393980.455760478973,1413393980.455760478973,2,1,1,0,0,0,512,2,0,0,-1,1205,605,605,0,647,0.536929460581,605,0.805314538449,3.018947055015,1.164332780065,6.128925619835,0.916666666667,1,6239,51,nan,nan,0,9.656855000000,0.121771000000,2.582649946213,1.942193746567,-3.283417940140,0.051785662770,-0.838737368584,0.542019426823,0.007271528710
1890,1890,1413393980.505760431290,1413393980.505760431290,2,1,1,0,0,0,512,2,0,0,-1,1207,398,398,0,631,0.522783761392,398,1.449230074628,3.334599924199,1.740755272135,8.934673366834,0.875000000000,0,6254,51,0.000155312417,0.049999952316,1,10.150943000000,0.125834000000,2.556137323380,1.901310682297,-3.285138845444,0.050423901528,-0.834937512875,0.547936379910,0.010128350928
1891,1891,1413393980.555760383606,1413393980.555760383606,2,1,1,0,0,0,512,2,0,0,-1,1203,367,367,0,646,0.536990856193,367,1.494266729394,3.533924846353,1.848903949239,9.160762942779,0.812500000000,0,6502,53,0.000175142806,0.049999952316,1,9.595139000000,0.117432000000,2.532032251358,1.858619689941,-3.286260128021,0.049139935523,-0.829347908497,0.556458711624,0.011005120352
1892,1892,1413393980.605760574341,1413393980.605760574341,2,1,1,0,0,0,513,2,0,0,-1,1208,612,612,0,670,0.554635761589,612,0.729229729488,2.657282919488,1.083110435966,6.627450980392,0.854166666667,1,6183,51,nan,nan,0,9.366069000000,0.133179000000,2.514430046082,1.812463641167,-3.289217710495,0.048678770661,-0.822764813900,0.566162884235,0.012170783244
1893,1893,1413393980.655760288239,1413393980.655760288239,2,1,1,0,0,0,513,2,0,0,-1,1208,394,394,0,614,0.508278145695,394,1.316061420561,3.102392579774,1.657854816750,9.946700507614,0.812500000000,0,6231,52,0.000113516951,0.049999713898,1,9.821291000000,0.117791000000,2.494764089584,1.767401576042,-3.290449142456,0.048968225718,-0.817426681519,0.573793888092,0.013278471306
1894,1894,1413393980.705760478973,1413393980.705760478973,2,1,1,0,0,0,513,2,0,0,-1,1205,383,383,0,620,0.514522821577,383,1.288268608129,3.424421073092,1.707698596746,9.707571801567,0.833333333333,0,6520,52,0.000161288597,0.050000190735,1,9.438427000000,0.128721000000,2.477488279343,1.722126126289,-3.291572809219,0.048974957317,-0.813981950283,0.578674852848,0.013049311005
1895,1895,1413393980.755760431290,1413393980.755760431290,2,1,1,0,0,0,514,2,0,0,-1,1203,409,409,0,663,0.551122194514,409,1.270556032247,3.218522170356,1.578330568913,10.004889975550,0.791666666667,0,6154,50,nan,nan,0,9.349428000000,0.122831000000,2.464587688446,1.677562594414,-3.293502330780,0.049107447267,-0.813821434975,0.578879714012,0.013471331447
1896,1896,1413393980.805760622025,1413393980.805760622025,2,1,1,0,0,0,514,2,0,0,-1,1206,576,576,0,537,0.445273631841,576,0.850846952830,3.006357017008,1.214060286262,7.536458333333,0.833333333333,1,6154,50,0.000049617349,0.050000190735,1,9.175823000000,0.098304000000,2.451922655106,1.632923841476,-3.294344186783,0.048147931695,-0.816576898098,0.575108468533,0.011589310132
1897,1897,1413393980.855760335922,1413393980.855760335922,2,1,1,0,0,0,514,2,0,0,-1,1204,448,448,0,520,0.431893687708,448,1.347264208018,3.260921670040,1.680846894315,9.736607142857,0.791666666667,0,6150,51,0.000030289129,0.049999713898,1,10.916754000000,0.141103000000,2.441280603409,1.588718056679,-3.294883489609,0.046290069818,-0.820535719395,0.569654583931,0.008484375663
