input_id,frame_id,ts,frame_ts,state,pose_valid,imu_initialized,map_id,reset_epoch,map_create_epoch,map_change_index,big_change_index,context_changed,last_reloc_id,last_init_id,n_kps,n_associated,n_inlier_observed,n_outlier_associated,n_depth_valid,depth_valid_fraction,n_reproj,reproj_median_px,reproj_p90_px,reproj_mean_px,mean_observations,inlier_grid_coverage,is_kf,n_local_mps,n_local_kfs,imu_rotation_residual_rad,imu_dt,imu_interval_valid,track_core_ms,logger_ms,px,py,pz,qx,qy,qz,qw
1678,1678,1413393969.905760526657,1413393969.905760526657,2,1,1,0,0,0,471,2,0,0,-1,1206,553,553,0,544,0.451077943615,553,0.849541677321,3.081340787425,1.226280883507,6.654611211573,0.854166666667,1,7518,74,0.000219924739,0.050000190735,1,9.966452000000,0.105600000000,-0.635877966881,-2.628711223602,0.910488486290,0.549863338470,-0.605581462383,0.367038905621,-0.442949026823
1679,1679,1413393969.955760478973,1413393969.955760478973,2,1,1,0,0,0,471,2,0,0,-1,1205,419,419,0,548,0.454771784232,419,1.565855360802,3.444524034328,1.867424639455,8.744630071599,0.854166666667,0,7632,75,0.000396008283,0.049999952316,1,10.098230000000,0.096220000000,-0.644501090050,-2.641237735748,0.925323486328,0.548796534538,-0.605474114418,0.374075502157,-0.438510030508
1680,1680,1413393970.005760431290,1413393970.005760431290,2,1,1,0,0,0,472,2,0,0,-1,1206,432,432,0,592,0.490878938640,432,1.555962300271,3.611494275684,1.876939462953,9.018518518519,0.833333333333,0,7689,75,nan,nan,0,9.250265000000,0.155781000000,-0.660914778709,-2.664316892624,0.945429682732,0.552593350410,-0.603197157383,0.381795614958,-0.430146485567
1681,1681,1413393970.055760383606,1413393970.055760383606,2,1,1,0,0,0,472,2,0,0,-1,1204,419,419,0,606,0.503322259136,419,1.671388804145,3.568873265761,1.987096281971,9.147971360382,0.895833333333,0,7404,70,0.000158823226,0.049999952316,1,9.460202000000,0.124969000000,-0.665827155113,-2.683516740799,0.965687751770,0.559697508812,-0.597097516060,0.394061863422,-0.418244600296
1682,1682,1413393970.105760574341,1413393970.105760574341,2,1,1,0,0,0,472,2,0,0,-1,1209,382,382,0,612,0.506203473945,382,1.757665718956,3.547194281340,2.016705756178,9.811518324607,0.875000000000,0,7446,72,0.000189962608,0.050000190735,1,9.368391000000,0.110145000000,-0.670545816422,-2.704433441162,0.986303806305,0.568300306797,-0.591209292412,0.404727220535,-0.404601305723
1683,1683,1413393970.155760288239,1413393970.155760288239,2,1,1,0,0,0,472,2,0,0,-1,1204,369,369,0,582,0.483388704319,369,1.757150414339,3.689789431739,2.059160767012,10.027100271003,0.875000000000,0,7359,71,0.000166112077,0.049999713898,1,10.342977000000,0.113581000000,-0.674778699875,-2.725469589233,1.006125688553,0.575595617294,-0.586822390556,0.412247240543,-0.392914116383
1684,1684,1413393970.205760478973,1413393970.205760478973,2,1,1,0,0,0,472,2,0,0,-1,1211,367,367,0,606,0.500412881916,367,1.764144574310,3.748327650234,1.999950388757,10.220708446866,0.895833333333,0,7359,71,0.000191334228,0.050000190735,1,8.746674000000,0.159670000000,-0.679077625275,-2.745639562607,1.023992896080,0.581212043762,-0.584257483482,0.416145294905,-0.384263992310
1685,1685,1413393970.255760431290,1413393970.255760431290,2,1,1,0,0,0,472,2,0,0,-1,1203,346,346,0,583,0.484621778886,346,1.582730769027,3.574850985964,1.894391471517,10.988439306358,0.895833333333,0,7359,71,0.000103545091,0.049999952316,1,9.178581000000,0.072981000000,-0.682766914368,-2.764808177948,1.039519667625,0.584537804127,-0.582637846470,0.418405830860,-0.379190474749
1686,1686,1413393970.305760622025,1413393970.305760622025,2,1,1,0,0,0,472,2,0,0,-1,1205,355,355,0,627,0.520331950207,355,1.573884324508,3.655832422250,1.925519761423,10.408450704225,0.854166666667,0,7223,69,0.000134420683,0.050000190735,1,9.049676000000,0.112880000000,-0.685600280762,-2.782800197601,1.052240848541,0.586530447006,-0.581493914127,0.419632136822,-0.376504659653
1687,1687,1413393970.355760335922,1413393970.355760335922,2,1,1,0,0,0,472,2,0,0,-1,1206,379,379,0,631,0.523217247098,379,1.568912933647,4.040438749735,1.912062654458,10.667546174142,0.875000000000,0,7265,69,0.000121961675,0.049999713898,1,9.376449000000,0.116717000000,-0.687399625778,-2.799485445023,1.062897562981,0.587990760803,-0.581163406372,0.419401824474,-0.374990850687
1688,1688,1413393970.405760526657,1413393970.405760526657,2,1,1,0,0,0,472,2,0,0,-1,1209,616,616,0,638,0.527708850289,616,0.781052648652,2.982655645515,1.132815071094,7.258116883117,0.958333333333,1,7398,70,0.000078872159,0.050000190735,1,9.877354000000,0.107013000000,-0.687793016434,-2.815046787262,1.072702646255,0.589384377003,-0.580335497856,0.419490277767,-0.373984962702
1689,1689,1413393970.455760478973,1413393970.455760478973,2,1,1,0,0,0,472,2,0,0,-1,1205,476,476,0,640,0.531120331950,476,1.351467464727,3.525575071009,1.740295460885,9.632352941176,0.916666666667,0,7419,71,0.000091150745,0.049999952316,1,10.375597000000,0.124725000000,-0.686301946640,-2.829282760620,1.082505345345,0.590106666088,-0.578680038452,0.420635908842,-0.374124437571
1690,1690,1413393970.505760431290,1413393970.505760431290,2,1,1,0,0,0,473,2,0,0,-1,1206,455,455,0,685,0.567993366501,455,1.345487905782,3.271256265327,1.681448918484,10.450549450549,0.854166666667,0,7292,70,nan,nan,0,10.147600000000,2.581614000000,-0.687489032745,-2.844670772552,1.094646334648,0.588514387608,-0.575052142143,0.424507588148,-0.377834916115
1691,1691,1413393970.555760383606,1413393970.555760383606,2,1,1,0,0,0,473,2,0,0,-1,1206,438,438,0,649,0.538142620232,438,1.486951655015,3.453741854313,1.821548218892,9.904109589041,0.875000000000,0,7667,71,0.000135802038,0.049999952316,1,9.548748000000,0.091983000000,-0.682849645615,-2.855624914169,1.106041789055,0.585794031620,-0.571363568306,0.428621739149,-0.382978558540
1692,1692,1413393970.605760574341,1413393970.605760574341,2,1,1,0,0,0,473,2,0,0,-1,1201,424,424,0,660,0.549542048293,424,1.399590282473,3.450282032933,1.799372057317,10.665094339623,0.895833333333,0,7208,68,0.000137899362,0.050000190735,1,10.431154000000,0.124949000000,-0.677384376526,-2.865249395370,1.116974234581,0.584340512753,-0.566961526871,0.433450162411,-0.386292487383
1693,1693,1413393970.655760288239,1413393970.655760288239,2,1,1,0,0,0,473,2,0,0,-1,1206,404,404,0,653,0.541459369818,404,1.464424251537,3.871318686918,1.858574118593,10.962871287129,0.833333333333,0,7385,70,0.000095382005,0.049999713898,1,9.559381000000,0.089738000000,-0.671103000641,-2.873570919037,1.127147197723,0.583057343960,-0.561147332191,0.440484434366,-0.388756215572
1694,1694,1413393970.705760478973,1413393970.705760478973,2,1,1,0,0,0,473,2,0,0,-1,1205,389,389,0,643,0.533609958506,389,1.600631222134,3.842460885776,1.951295121786,10.763496143959,0.812500000000,0,7252,69,0.000072299626,0.050000190735,1,9.548181000000,1.016323000000,-0.664518833160,-2.880806207657,1.133970022202,0.583031892776,-0.554746329784,0.448505163193,-0.388810276985
1695,1695,1413393970.755760431290,1413393970.755760431290,2,1,1,0,0,0,473,2,0,0,-1,1206,380,380,0,627,0.519900497512,380,1.655465729134,3.809447374789,1.989905074162,10.989473684211,0.833333333333,0,7369,69,0.000063007850,0.049999952316,1,9.604615000000,0.084567000000,-0.658318519592,-2.886785030365,1.136207699776,0.585663914680,-0.547490537167,0.458010584116,-0.384029030800
1696,1696,1413393970.805760622025,1413393970.805760622025,2,1,1,0,0,0,473,2,0,0,-1,1206,394,394,0,641,0.531509121061,394,1.715016396862,4.064746923621,2.097225855443,10.994923857868,0.833333333333,0,7369,69,0.000101588972,0.050000190735,1,9.120337000000,0.118782000000,-0.652560472488,-2.890731096268,1.134482026100,0.590820550919,-0.540031552315,0.467346638441,-0.375345498323
1697,1697,1413393970.855760335922,1413393970.855760335922,2,1,1,0,0,0,473,2,0,0,-1,1207,380,380,0,616,0.510356255178,380,1.561349730208,3.644642204635,1.938599457216,11.352631578947,0.854166666667,0,7217,68,0.000187066747,0.049999713898,1,9.275878000000,0.124882000000,-0.645143985748,-2.892511844635,1.129739165306,0.595954656601,-0.534221172333,0.475032806396,-0.365772783756
1698,1698,1413393970.905760526657,1413393970.905760526657,2,1,1,0,0,0,473,2,0,0,-1,1205,615,615,0,591,0.490456431535,615,0.798441549116,3.195528112466,1.213652212770,7.780487804878,0.895833333333,1,7369,69,0.000179018039,0.050000190735,1,10.161184000000,0.118371000000,-0.638521671295,-2.889214515686,1.123080730438,0.600062370300,-0.529375433922,0.481107175350,-0.358081936836
1699,1699,1413393970.955760478973,1413393970.955760478973,2,1,1,0,0,0,473,2,0,0,-1,1207,487,487,0,580,0.480530240265,487,1.384754498580,3.310268125353,1.717387171636,10.414784394251,0.875000000000,0,7242,70,0.000122772442,0.049999952316,1,10.072482000000,0.168622000000,-0.632596969604,-2.880446672440,1.117189645767,0.601742863655,-0.526405632496,0.484794110060,-0.354651004076
1700,1700,1413393971.005760431290,1413393971.005760431290,2,1,1,0,0,0,473,2,0,0,-1,1202,470,470,0,589,0.490016638935,470,1.429386202642,3.635847616947,1.856133668909,10.761702127660,0.875000000000,0,7242,70,0.000106270330,0.049999952316,1,9.535959000000,1.182994000000,-0.627261161804,-2.865636825562,1.112101316452,0.600742459297,-0.525690853596,0.485599249601,-0.356302022934
1701,1701,1413393971.055760383606,1413393971.055760383606,2,1,1,0,0,0,474,2,0,0,-1,1202,449,449,0,619,0.514975041597,449,1.940348953714,3.968067696007,2.195803367766,10.505567928731,0.875000000000,0,7167,69,nan,nan,0,9.184106000000,0.126613000000,-0.627063035965,-2.844619512558,1.105976223946,0.596152842045,-0.527692556381,0.482685774565,-0.364906638861
1702,1702,1413393971.105760574341,1413393971.105760574341,2,1,1,0,0,0,474,2,0,0,-1,1204,438,438,0,646,0.536544850498,438,1.759662691874,4.080471209237,2.061480839897,10.844748858447,0.895833333333,0,7099,67,0.001393756014,0.050000190735,1,9.680132000000,0.139688000000,-0.625038623810,-2.819554805756,1.104836225510,0.589109599590,-0.529802501202,0.478941231966,-0.377987354994
1703,1703,1413393971.155760288239,1413393971.155760288239,2,1,1,0,0,0,474,2,0,0,-1,1203,390,390,0,624,0.518703241895,390,1.962952687967,3.606394946084,2.126402994675,11.261538461538,0.791666666667,0,7143,68,0.000559775392,0.049999713898,1,9.188505000000,0.121611000000,-0.624572038651,-2.790459632874,1.106940984726,0.580850362778,-0.527445018291,0.479830026627,-0.392654895782
1704,1704,1413393971.205760478973,1413393971.205760478973,2,1,1,0,0,0,474,2,0,0,-1,1205,378,378,0,646,0.536099585062,378,1.783261369617,3.651125490172,2.061750323877,11.179894179894,0.833333333333,0,7295,69,0.000626235735,0.050000190735,1,10.025238000000,0.125393000000,-0.625472068787,-2.757811546326,1.113741159439,0.571066915989,-0.523642122746,0.481806665659,-0.409321248531
1705,1705,1413393971.255760431290,1413393971.255760431290,2,1,1,0,0,0,474,2,0,0,-1,1207,600,600,0,636,0.526926263463,600,0.584959455596,3.014849798927,1.146281145105,7.426666666667,0.812500000000,1,7286,68,0.000208379599,0.049999952316,1,8.830833000000,0.119033000000,-0.629544734955,-2.722536325455,1.123241186142,0.562196612358,-0.518240153790,0.485547095537,-0.423799812794
1706,1706,1413393971.305760622025,1413393971.305760622025,2,1,1,0,0,0,474,2,0,0,-1,1205,364,364,0,643,0.533609958506,364,1.574818006678,3.617961673082,1.917864097065,11.491758241758,0.729166666667,0,7369,70,0.000103770042,0.050000190735,1,9.549253000000,0.125354000000,-0.637524366379,-2.685249090195,1.134493708611,0.553700983524,-0.511034905910,0.491074055433,-0.437155365944
1707,1707,1413393971.355760335922,1413393971.355760335922,2,1,1,0,0,0,475,2,0,0,-1,1205,363,363,0,671,0.556846473029,363,1.541781177603,3.293485950313,1.821949974125,11.493112947658,0.645833333333,0,7348,69,nan,nan,0,11.551412000000,2.506887000000,-0.639893293381,-2.643181324005,1.152945995331,0.547381699085,-0.504603683949,0.496203899384,-0.446687877178
1708,1708,1413393971.405760526657,1413393971.405760526657,2,1,1,0,0,0,475,2,0,0,-1,1205,599,599,0,650,0.539419087137,599,0.547658708061,2.685855806870,1.026664469276,7.265442404007,0.729166666667,1,7346,70,0.000137446565,0.050000190735,1,9.196624000000,0.111049000000,-0.656901836395,-2.602538108826,1.159173130989,0.542262494564,-0.499853104353,0.499693691730,-0.454317748547
1709,1709,1413393971.455760478973,1413393971.455760478973,2,1,1,0,0,0,475,2,0,0,-1,1208,425,425,0,658,0.544701986755,425,1.613985945118,3.610594021993,1.901178204169,10.632941176471,0.750000000000,0,7470,72,0.000125332357,0.049999952316,1,11.022789000000,0.111174000000,-0.679272651672,-2.560332775116,1.161431431770,0.541057586670,-0.501174807549,0.496164411306,-0.458150058985
1710,1710,1413393971.505760431290,1413393971.505760431290,2,1,1,0,0,0,476,2,0,0,-1,1202,351,351,0,710,0.590682196339,351,1.483538206044,3.263310641587,1.777275353078,10.868945868946,0.729166666667,0,7312,70,nan,nan,0,12.124330000000,3.364847000000,-0.703186392784,-2.516427993774,1.162347316742,0.543705940247,-0.508977055550,0.485694497824,-0.457632094622
1711,1711,1413393971.555760383606,1413393971.555760383606,2,1,1,0,0,0,476,2,0,0,-1,1201,578,578,0,671,0.558701082431,578,0.194102552652,2.835984803594,0.987807656043,7.006920415225,0.750000000000,1,7323,69,0.000069072725,0.049999952316,1,9.395088000000,0.108157000000,-0.735561847687,-2.472294569016,1.157578349113,0.547605574131,-0.521409988403,0.469670325518,-0.455707699060
1712,1712,1413393971.605760574341,1413393971.605760574341,2,1,1,0,0,0,476,2,0,0,-1,1202,336,336,0,679,0.564891846922,336,1.657443597231,3.687761751237,2.014433547146,10.714285714286,0.708333333333,0,7900,75,0.000124477549,0.050000190735,1,9.751320000000,0.083110000000,-0.772000908852,-2.427470207214,1.152906179428,0.548114359379,-0.537597894669,0.448196798563,-0.457906961441
1713,1713,1413393971.655760288239,1413393971.655760288239,2,1,1,0,0,0,477,2,0,0,-1,1203,328,328,0,676,0.561928512053,328,1.578583385584,3.632656944562,1.914193634782,11.134146341463,0.666666666667,0,7493,72,nan,nan,0,8.822434000000,0.129656000000,-0.806600332260,-2.380570173264,1.146241784096,0.545440435410,-0.554102778435,0.425700098276,-0.462865352631
1714,1714,1413393971.705760478973,1413393971.705760478973,2,1,1,0,0,0,477,2,0,0,-1,1204,565,565,0,648,0.538205980066,565,0.000246040581,2.700762564871,0.945417430387,6.775221238938,0.729166666667,1,7594,71,0.000053217238,0.050000190735,1,9.924987000000,0.108228000000,-0.847783803940,-2.337988138199,1.145006179810,0.538499057293,-0.569031536579,0.405395001173,-0.471038103104
1715,1715,1413393971.755760431290,1413393971.755760431290,2,1,1,0,0,0,477,2,0,0,-1,1209,330,330,0,657,0.543424317618,330,1.535001522251,3.048847686287,1.783019810336,9.984848484848,0.708333333333,0,7603,74,0.000036553898,0.049999952316,1,10.961803000000,0.111092000000,-0.890532433987,-2.298826217651,1.146254658699,0.528871834278,-0.583418905735,0.385765343904,-0.480730861425
1716,1716,1413393971.805760622025,1413393971.805760622025,2,1,1,0,0,0,478,2,0,0,-1,1207,342,342,0,633,0.524440762220,342,1.655018418356,3.426501760853,1.934760703485,9.839181286550,0.708333333333,0,7718,77,nan,nan,0,9.638935000000,0.121835000000,-0.932164847851,-2.266004800797,1.149206280708,0.520111382008,-0.595586776733,0.369752496481,-0.487897276878
1717,1717,1413393971.855760335922,1413393971.855760335922,2,1,1,0,0,0,478,2,0,0,-1,1204,591,591,0,654,0.543189368771,591,0.308543098494,2.719916014733,0.971974737101,5.966159052453,0.791666666667,1,7865,81,0.000083213614,0.049999713898,1,9.536136000000,0.114491000000,-0.976798295975,-2.237708330154,1.153116703033,0.513699829578,-0.604999542236,0.358280599117,-0.491653382778
1718,1718,1413393971.905760526657,1413393971.905760526657,2,1,1,0,0,0,478,2,0,0,-1,1204,396,396,0,647,0.537375415282,396,1.554043997885,3.219043809195,1.824367605475,8.851010101010,0.791666666667,0,7850,77,0.000154121168,0.050000190735,1,9.987839000000,0.081417000000,-1.021893739700,-2.216145277023,1.158266425133,0.512208819389,-0.609566330910,0.355016231537,-0.489933222532
1719,1719,1413393971.955760478973,1413393971.955760478973,2,1,1,0,0,0,479,2,0,0,-1,1204,368,368,0,622,0.516611295681,368,1.541713744240,3.727198196900,1.930217191745,8.399456521739,0.770833333333,0,7866,79,nan,nan,0,10.520947000000,3.542487000000,-1.060626029968,-2.199632406235,1.163300752640,0.515636503696,-0.610926270485,0.358274579048,-0.482210993767
1720,1720,1413393972.005760431290,1413393972.005760431290,2,1,1,0,0,0,479,2,0,0,-1,1208,346,346,0,643,0.532284768212,346,1.612972849038,3.789377709373,1.946901433429,8.930635838150,0.708333333333,0,7772,76,0.000186383506,0.049999952316,1,9.797235000000,0.077455000000,-1.105233073235,-2.191087484360,1.171108007431,0.520299017429,-0.610531270504,0.364314466715,-0.473091363907
1721,1721,1413393972.055760383606,1413393972.055760383606,2,1,1,0,0,0,479,2,0,0,-1,1204,628,628,0,647,0.537375415282,628,0.430830654381,2.763774894690,1.035650410534,5.632165605096,0.812500000000,1,7745,79,0.000285879039,0.049999952316,1,9.510435000000,0.116027000000,-1.149683237076,-2.187825679779,1.179893970490,0.526701569557,-0.608577132225,0.372018188238,-0.462408840656
1722,1722,1413393972.105760574341,1413393972.105760574341,2,1,1,0,0,0,479,2,0,0,-1,1206,429,429,0,648,0.537313432836,429,1.587764558151,3.421583761184,1.873661244212,8.489510489510,0.833333333333,0,7489,72,0.000331201503,0.050000190735,1,11.566859000000,0.114482000000,-1.194062590599,-2.188361167908,1.188396453857,0.530960559845,-0.609223842621,0.375202417374,-0.454037845135
1723,1723,1413393972.155760288239,1413393972.155760288239,2,1,1,0,0,0,480,2,0,0,-1,1203,440,440,0,736,0.611803823774,440,1.534046758639,3.218422080322,1.843425533643,8.631818181818,0.791666666667,0,7863,77,nan,nan,0,13.100772000000,2.408024000000,-1.235177516937,-2.191200733185,1.186805725098,0.534540235996,-0.613526761532,0.372136354446,-0.446504473686
1724,1724,1413393972.205760478973,1413393972.205760478973,2,1,1,0,0,0,480,2,0,0,-1,1211,396,396,0,742,0.612716763006,396,1.567490309825,3.470747609235,1.893008084624,7.648989898990,0.770833333333,0,7808,76,0.000222751609,0.050000190735,1,9.771698000000,0.116001000000,-1.279099702835,-2.197255611420,1.186177730560,0.539176166058,-0.618614077568,0.366877257824,-0.438185691833
1725,1725,1413393972.255760431290,1413393972.255760431290,2,1,1,0,0,0,480,2,0,0,-1,1204,658,658,0,695,0.577242524917,658,0.312340896676,2.789231415509,0.981528812723,5.392097264438,0.833333333333,1,7584,75,0.000293854653,0.049999952316,1,9.805904000000,0.126711000000,-1.321769714355,-2.206207513809,1.180875301361,0.544795036316,-0.621510326862,0.364317893982,-0.429180502892
1726,1726,1413393972.305760622025,1413393972.305760622025,2,1,1,0,0,0,480,2,0,0,-1,1206,452,452,0,707,0.586235489221,452,1.525959602270,3.423626306097,1.847558207717,8.272123893805,0.791666666667,0,7725,76,0.000532102946,0.050000190735,1,10.226357000000,0.117558000000,-1.362316131592,-2.219000101089,1.172280073166,0.552049458027,-0.616991043091,0.373274803162,-0.418604075909
1727,1727,1413393972.355760335922,1413393972.355760335922,2,1,1,0,0,0,481,2,0,0,-1,1207,452,452,0,693,0.574150787075,452,1.697938642719,3.726510713007,2.008803687456,8.404867256637,0.833333333333,0,7798,76,nan,nan,0,10.064725000000,0.104960000000,-1.399400472641,-2.236073970795,1.158952474594,0.558417081833,-0.607465684414,0.388135373592,-0.410495877266
1728,1728,1413393972.405760526657,1413393972.405760526657,2,1,1,0,0,0,481,2,0,0,-1,1207,388,388,0,644,0.533554266777,388,1.873663764404,4.036339778513,2.143273937914,8.817010309278,0.791666666667,0,7798,76,0.000295269478,0.050000190735,1,10.318089000000,0.093947000000,-1.436624288559,-2.252619504929,1.151251792908,0.564673781395,-0.598816037178,0.400794118643,-0.402401506901
1729,1729,1413393972.455760478973,1413393972.455760478973,2,1,1,0,0,0,481,2,0,0,-1,1202,367,367,0,665,0.553244592346,367,1.649821709308,3.645305912354,1.992069295302,9.163487738420,0.770833333333,0,7913,76,0.000333470642,0.049999952316,1,10.122935000000,0.126604000000,-1.472710728645,-2.269575119019,1.144403934479,0.570259988308,-0.590128302574,0.412533253431,-0.395434737206
1730,1730,1413393972.505760431290,1413393972.505760431290,2,1,1,0,0,0,481,2,0,0,-1,1206,364,364,0,659,0.546434494196,364,1.602232181785,3.707738565543,1.938883467579,9.409340659341,0.791666666667,0,7947,78,0.000503418618,0.049999952316,1,9.679798000000,0.137071000000,-1.508231401443,-2.286171436310,1.136924505234,0.577652633190,-0.585013568401,0.418362498283,-0.386069118977
1731,1731,1413393972.555760383606,1413393972.555760383606,2,1,1,0,0,0,481,2,0,0,-1,1206,601,601,0,636,0.527363184080,601,0.375955159953,2.925961276909,0.987109697821,6.126455906822,0.875000000000,1,7790,75,0.000216980377,0.049999952316,1,9.152628000000,0.130903000000,-1.542516946793,-2.301834583282,1.129755258560,0.585512459278,-0.584224462509,0.418515414000,-0.375102341175
1732,1732,1413393972.605760574341,1413393972.605760574341,2,1,1,0,0,0,481,2,0,0,-1,1206,401,401,0,635,0.526533996683,401,1.431145620265,3.563058886692,1.775550744271,8.553615960100,0.854166666667,0,7581,72,0.000194603475,0.050000190735,1,11.080867000000,0.169988000000,-1.574417829514,-2.315732240677,1.124228239059,0.591145753860,-0.584379017353,0.417749255896,-0.366787910461
1733,1733,1413393972.655760288239,1413393972.655760288239,2,1,1,0,0,0,482,2,0,0,-1,1203,416,416,0,622,0.517040731505,416,1.333212169459,3.448711342258,1.766806027081,8.810096153846,0.833333333333,0,7970,76,nan,nan,0,9.989349000000,0.131401000000,-1.606488108635,-2.329284667969,1.112169265747,0.593304395676,-0.584518969059,0.417776882648,-0.363028824329
1734,1734,1413393972.705760478973,1413393972.705760478973,2,1,1,0,0,0,482,2,0,0,-1,1210,382,382,0,596,0.492561983471,382,1.393510659521,3.732038149167,1.772483033695,9.005235602094,0.791666666667,0,7664,73,0.000140941105,0.050000190735,1,9.664482000000,0.125975000000,-1.633783340454,-2.340012073517,1.107544898987,0.594366848469,-0.584306776524,0.418624967337,-0.360647678375
1735,1735,1413393972.755760431290,1413393972.755760431290,2,1,1,0,0,0,482,2,0,0,-1,1204,367,367,0,606,0.503322259136,367,1.324468551219,3.360524401202,1.745056603397,9.452316076294,0.770833333333,0,7346,72,0.000096390126,0.049999952316,1,8.913893000000,0.109364000000,-1.659178733826,-2.348848819733,1.102035999298,0.594422996044,-0.584295153618,0.419660538435,-0.359368234873
1736,1736,1413393972.805760622025,1413393972.805760622025,2,1,1,0,0,0,482,2,0,0,-1,1204,363,363,0,593,0.492524916944,363,1.362853609606,3.441597536684,1.717434520469,9.393939393939,0.770833333333,0,7568,73,0.000103157348,0.050000190735,1,9.644590000000,0.108778000000,-1.682213664055,-2.355724334717,1.096182346344,0.593095123768,-0.583342492580,0.422390908003,-0.359910517931
1737,1737,1413393972.855760335922,1413393972.855760335922,2,1,1,0,0,0,482,2,0,0,-1,1206,365,365,0,611,0.506633499171,365,1.451517492730,3.267097346895,1.769474218946,9.490410958904,0.791666666667,0,7641,72,0.000111558133,0.049999713898,1,8.882152000000,0.111774000000,-1.703229308128,-2.360825777054,1.089890480042,0.591262042522,-0.582708716393,0.425316125154,-0.360508054495
1738,1738,1413393972.905760526657,1413393972.905760526657,2,1,1,0,0,0,482,2,0,0,-1,1207,346,346,0,603,0.499585749793,346,1.317289310783,3.404633511295,1.770494256912,9.260115606936,0.770833333333,0,7703,74,0.000102901155,0.050000190735,1,9.953889000000,0.111768000000,-1.722064614296,-2.364010572433,1.082768917084,0.590350210667,-0.581653237343,0.428445816040,-0.360000669956
1739,1739,1413393972.955760478973,1413393972.955760478973,2,1,1,0,0,0,482,2,0,0,-1,1204,582,582,0,594,0.493355481728,582,0.492090790068,2.817986206685,1.017824986364,6.120274914089,0.854166666667,1,7696,73,0.000133277863,0.049999952316,1,9.544173000000,0.118680000000,-1.738230943680,-2.365104436874,1.075542688370,0.589123785496,-0.580495297909,0.432500153780,-0.359029322863
1740,1740,1413393973.005760431290,1413393973.005760431290,2,1,1,0,0,0,482,2,0,0,-1,1208,442,442,0,629,0.520695364238,442,1.403639139776,3.208283205325,1.688930852187,8.337104072398,0.791666666667,0,7619,74,0.000078390614,0.049999952316,1,10.463217000000,0.115256000000,-1.752006173134,-2.363886833191,1.068720817566,0.588851630688,-0.578577220440,0.436897754669,-0.357242912054
1741,1741,1413393973.055760383606,1413393973.055760383606,2,1,1,0,0,0,483,2,0,0,-1,1206,438,438,0,618,0.512437810945,438,1.260086386334,3.359790679871,1.598396774332,8.538812785388,0.875000000000,0,7579,71,nan,nan,0,9.526258000000,0.099658000000,-1.760372161865,-2.356020927429,1.063842535019,0.587064266205,-0.575750529766,0.442106246948,-0.358342111111
1742,1742,1413393973.105760574341,1413393973.105760574341,2,1,1,0,0,0,483,2,0,0,-1,1205,384,384,0,608,0.504564315353,384,1.295028176883,3.412525379356,1.658781998249,9.153645833333,0.875000000000,0,7452,70,0.000135263719,0.050000190735,1,9.668773000000,0.132273000000,-1.771500229836,-2.349417924881,1.057129144669,0.584090828896,-0.572626888752,0.447261303663,-0.361792355776
1743,1743,1413393973.155760288239,1413393973.155760288239,2,1,1,0,0,0,483,2,0,0,-1,1205,395,395,0,638,0.529460580913,395,1.295840485936,3.231285855736,1.637491746254,8.853164556962,0.875000000000,0,8151,76,0.000128362517,0.049999713898,1,9.822011000000,0.090913000000,-1.781458020210,-2.340071678162,1.050879716873,0.580434083939,-0.568685233593,0.452703535557,-0.367086976767
1744,1744,1413393973.205760478973,1413393973.205760478973,2,1,1,0,0,0,483,2,0,0,-1,1210,377,377,0,623,0.514876033058,377,1.307898849339,3.375518573659,1.684201863578,9.143236074271,0.854166666667,0,8011,77,0.000080985345,0.050000190735,1,9.931551000000,0.085070000000,-1.791476249695,-2.327943563461,1.044420719147,0.576325416565,-0.563868165016,0.458595782518,-0.373619705439
1745,1745,1413393973.255760431290,1413393973.255760431290,2,1,1,0,0,0,483,2,0,0,-1,1205,372,372,0,629,0.521991701245,372,1.467022748640,3.411299444908,1.796041621239,9.209677419355,0.812500000000,0,7956,75,0.000156539827,0.049999952316,1,9.024720000000,0.077355000000,-1.801992058754,-2.313198089600,1.038659095764,0.571131527424,-0.557874858379,0.465727478266,-0.381683468819
1746,1746,1413393973.305760622025,1413393973.305760622025,2,1,1,0,0,0,483,2,0,0,-1,1205,339,339,0,654,0.542738589212,339,1.265416290741,3.349548522823,1.675126749164,9.230088495575,0.770833333333,0,7768,75,0.000169345003,0.050000190735,1,9.380549000000,0.111513000000,-1.813184857368,-2.295679807663,1.033001899719,0.564908385277,-0.551176488400,0.473220974207,-0.391337513924
1747,1747,1413393973.355760335922,1413393973.355760335922,2,1,1,0,0,0,483,2,0,0,-1,1204,339,339,0,659,0.547342192691,339,1.406689978025,3.394267146691,1.735491107687,9.628318584071,0.791666666667,0,7823,77,0.000171313979,0.049999713898,1,9.833768000000,0.952672000000,-1.825410127640,-2.275885343552,1.027297019958,0.559234440327,-0.544942975044,0.479670137167,-0.400263220072
1748,1748,1413393973.405760526657,1413393973.405760526657,2,1,1,0,0,0,483,2,0,0,-1,1205,597,597,0,682,0.565975103734,597,0.467760858387,2.681223284648,0.953338914627,6.346733668342,0.916666666667,1,7832,76,0.000085018706,0.050000190735,1,10.397103000000,0.159295000000,-1.839251756668,-2.253603458405,1.022065877914,0.553426384926,-0.538581013680,0.485655009747,-0.409620553255
