input_id,start_ts,end_ts,pair_valid,imu_initialized,imu_ba1,imu_ba2,map_id,reset_epoch,map_create_epoch,dx,dy,dz,qx,qy,qz,qw
1819,1413393975.955760478973,1413393976.955760478973,1,1,1,1,0,0,0,-0.441811501980,0.108981192112,0.140399217606,-0.071719169617,-0.036287553608,0.013391382992,0.996674597263
1820,1413393976.005760431290,1413393977.005760431290,1,1,1,1,0,0,0,-0.405318856239,0.122204244137,0.119848966599,-0.075902856886,-0.038216549903,0.001283752266,0.996381759644
1821,1413393976.055760383606,1413393977.055760383606,1,1,1,1,0,0,0,-0.368375837803,0.128808915615,0.103399991989,-0.073964543641,-0.040152113885,-0.008616975509,0.996414959431
1822,1413393976.105760574341,1413393977.105760574341,1,1,1,1,0,0,0,-0.331675708294,0.130928754807,0.090071201324,-0.069319836795,-0.041638057679,-0.017842821777,0.996565461159
1823,1413393976.155760288239,1413393977.155760288239,1,1,1,1,0,0,0,-0.295585870743,0.126249492168,0.080794095993,-0.062357444316,-0.043131545186,-0.025644183159,0.996791660786
1824,1413393976.205760478973,1413393977.205760478973,1,1,1,1,0,0,0,-0.258813858032,0.117699325085,0.073703765869,-0.053456060588,-0.042939186096,-0.035121090710,0.997028231621
1825,1413393976.255760431290,1413393977.255760431290,1,1,1,1,0,0,0,-0.220987915993,0.107426822186,0.062496423721,-0.045337118208,-0.042247135192,-0.043912973255,0.997111558914
1826,1413393976.305760622025,1413393977.305760622025,1,1,1,1,0,0,0,-0.188159406185,0.086437106133,0.058861374855,-0.039817083627,-0.041179865599,-0.052842363715,0.996958673000
1827,1413393976.355760335922,1413393977.355760335922,1,1,1,1,0,0,0,-0.156725168228,0.065207242966,0.055058240891,-0.039894804358,-0.039094436914,-0.061003062874,0.996573507786
1828,1413393976.405760526657,1413393977.405760526657,1,1,1,1,0,0,0,-0.128439188004,0.040954768658,0.053054213524,-0.041094984859,-0.035717453808,-0.067514508963,0.996231615543
1829,1413393976.455760478973,1413393977.455760478973,1,1,1,1,0,0,0,-0.104695379734,0.015270471573,0.055742323399,-0.042073909193,-0.030597563833,-0.071699880064,0.996068656445
1830,1413393976.505760431290,1413393977.505760431290,1,1,1,1,0,0,0,-0.082305788994,-0.008297324181,0.059078335762,-0.038963463157,-0.022587491199,-0.076513424516,0.996050894260
1831,1413393976.555760383606,1413393977.555760383606,1,1,1,1,0,0,0,-0.063442647457,-0.030668497086,0.063926577568,-0.035466060042,-0.014225106686,-0.076265528798,0.996355116367
1832,1413393976.605760574341,1413393977.605760574341,1,1,1,1,0,0,0,-0.049591124058,-0.054057896137,0.073371052742,-0.031483862549,-0.005964332726,-0.074721358716,0.996689438820
1833,1413393976.655760288239,1413393977.655760288239,1,1,1,1,0,0,0,-0.039713740349,-0.057676255703,0.072239160538,-0.025902539492,0.001920463168,-0.073122292757,0.996984660625
1834,1413393976.705760478973,1413393977.705760478973,1,1,1,1,0,0,0,-0.030935347080,-0.074308931828,0.080859541893,-0.024384174496,0.010948707350,-0.075028151274,0.996823132038
1835,1413393976.755760431290,1413393977.755760431290,1,1,1,1,0,0,0,-0.025509476662,-0.090708792210,0.090317249298,-0.023278491572,0.019190084189,-0.075418822467,0.996695518494
1836,1413393976.805760622025,1413393977.805760622025,1,1,1,1,0,0,0,-0.024237692356,-0.108422398567,0.099384784698,-0.018914688379,0.026358606294,-0.075614959002,0.996609210968
1837,1413393976.855760335922,1413393977.855760335922,1,1,1,1,0,0,0,-0.027683317661,-0.133637070656,0.113903760910,0.010730051436,-0.032213892788,0.074045769870,-0.996676683426
1838,1413393976.905760526657,1413393977.905760526657,1,1,1,1,0,0,0,-0.034281611443,-0.155309736729,0.120547056198,-0.002094905125,-0.036458384246,0.068479843438,-0.996983945370
1839,1413393976.955760478973,1413393977.955760478973,1,1,1,1,0,0,0,-0.044486045837,-0.176337838173,0.126722455025,0.012879955582,0.039440374821,-0.061506662518,0.997244000435
1840,1413393977.005760431290,1413393978.005760431290,1,1,1,1,0,0,0,-0.058898746967,-0.199404895306,0.128082156181,0.022124802694,0.040087129921,-0.048929147422,0.997752189636
1841,1413393977.055760383606,1413393978.055760383606,1,1,1,1,0,0,0,-0.073913395405,-0.219176113605,0.133649230003,0.026745600626,0.038874316961,-0.033615708351,0.998320400715
1842,1413393977.105760574341,1413393978.105760574341,1,1,1,1,0,0,0,-0.090903460979,-0.236718475819,0.138631582260,0.028376210481,0.036798987538,-0.018109293655,0.998755574226
1843,1413393977.155760288239,1413393978.155760288239,1,1,1,1,0,0,0,-0.108903467655,-0.257608950138,0.152633666992,-0.025426648557,-0.035235811025,0.004774041474,-0.999044179916
1844,1413393977.205760478973,1413393978.205760478973,1,1,1,1,0,0,0,-0.128225505352,-0.264715909958,0.159862399101,-0.021790260449,-0.033622205257,-0.007638784125,-0.999167859554
1845,1413393977.255760431290,1413393978.255760431290,1,1,1,1,0,0,0,-0.148641288280,-0.265311479568,0.166583418846,0.017531901598,0.034155171365,0.017548639327,0.999108672142
1846,1413393977.305760622025,1413393978.305760622025,1,1,1,1,0,0,0,-0.170055568218,-0.269202351570,0.169383049011,0.012734926306,0.036731690168,0.026276966557,0.998898446560
1847,1413393977.355760335922,1413393978.355760335922,1,1,1,1,0,0,0,-0.189352691174,-0.266087412834,0.176294684410,0.012821273878,0.039948917925,0.035603668541,0.998484909534
1848,1413393977.405760526657,1413393978.405760526657,1,1,1,1,0,0,0,-0.208681106567,-0.253298521042,0.178073048592,0.012138430029,0.044245772064,0.043898858130,0.997981905937
1849,1413393977.455760478973,1413393978.455760478973,1,1,1,1,0,0,0,-0.224459290504,-0.253951489925,0.185291051865,0.014471817762,0.050635896623,0.052236743271,0.997245192528
1850,1413393977.505760431290,1413393978.505760431290,1,1,1,1,0,0,0,-0.238481044769,-0.249012351036,0.190500795841,0.017223795876,0.057268273085,0.062675528228,0.996240675449
1851,1413393977.555760383606,1413393978.555760383606,1,1,1,1,0,0,0,-0.246281623840,-0.252296447754,0.205559551716,-0.020178794861,-0.066102728248,-0.069913789630,-0.995155930519
1852,1413393977.605760574341,1413393978.605760574341,1,1,1,1,0,0,0,-0.256301820278,-0.250141322613,0.208551287651,-0.020451696590,-0.077009722590,-0.076647311449,-0.993869483471
1853,1413393977.655760288239,1413393978.655760288239,1,1,1,1,0,0,0,-0.262237668037,-0.247290968895,0.206915080547,0.020439684391,0.088652871549,0.082844763994,0.992400944233
1854,1413393977.705760478973,1413393978.705760478973,1,1,1,1,0,0,0,-0.265928089619,-0.246544480324,0.203341960907,0.017796054482,0.100763864815,0.088964030147,0.990765035152
1855,1413393977.755760431290,1413393978.755760431290,1,1,1,1,0,0,0,-0.269027233124,-0.249192774296,0.195353031158,0.014272423461,0.113709621131,0.094527415931,0.988903939724
1856,1413393977.805760622025,1413393978.805760622025,1,1,1,1,0,0,0,-0.268210649490,-0.250613808632,0.187703430653,0.010497036390,0.125974342227,0.099739953876,0.986950993538
1857,1413393977.855760335922,1413393978.855760335922,1,1,1,1,0,0,0,-0.263464391232,-0.248392939568,0.182496607304,-0.008427845314,-0.138700738549,-0.106802016497,-0.984522461891
1858,1413393977.905760526657,1413393978.905760526657,1,1,1,1,0,0,0,-0.256786465645,-0.251100659370,0.173369586468,-0.007285370491,-0.151842698455,-0.112081028521,-0.982002317905
1859,1413393977.955760478973,1413393978.955760478973,1,1,1,1,0,0,0,-0.246280372143,-0.258546948433,0.169600546360,-0.007408013102,-0.164658516645,-0.117645114660,-0.979281544685
1860,1413393978.005760431290,1413393979.005760431290,1,1,1,1,0,0,0,-0.234106957912,-0.260915040970,0.157887160778,0.008397450671,0.176988095045,0.123902551830,0.976346671581
1861,1413393978.055760383606,1413393979.055760383606,1,1,1,1,0,0,0,-0.219705402851,-0.261145770550,0.146389663219,0.010093661025,0.189718544483,0.128543496132,0.973335325718
1862,1413393978.105760574341,1413393979.105760574341,1,1,1,1,0,0,0,-0.202374994755,-0.260356366634,0.134331226349,0.012714421377,0.202939108014,0.132923498750,0.970044076443
1863,1413393978.155760288239,1413393979.155760288239,1,1,1,1,0,0,0,-0.181389868259,-0.250522553921,0.123092293739,-0.014488072135,-0.218152597547,-0.134929865599,-0.966433465481
1864,1413393978.205760478973,1413393979.205760478973,1,1,1,1,0,0,0,-0.156810224056,-0.246431946754,0.112142443657,-0.014984723181,-0.234102323651,-0.134690806270,-0.962720155716
1865,1413393978.255760431290,1413393979.255760431290,1,1,1,1,0,0,0,-0.132710874081,-0.238693356514,0.099309742451,-0.015053156763,-0.248666614294,-0.134208872914,-0.959127843380
1866,1413393978.305760622025,1413393979.305760622025,1,1,1,1,0,0,0,-0.106865406036,-0.228302717209,0.085731148720,0.015561706387,0.261918574572,0.134681954980,0.955519437790
1867,1413393978.355760335922,1413393979.355760335922,1,1,1,1,0,0,0,-0.080404043198,-0.209791421890,0.072234511375,-0.015594114549,-0.273749440908,-0.133855342865,-0.952313482761
1868,1413393978.405760526657,1413393979.405760526657,1,1,1,1,0,0,0,-0.046391606331,-0.193842649460,0.060710787773,-0.015644555911,-0.283223241568,-0.135589331388,-0.949292123318
1869,1413393978.455760478973,1413393979.455760478973,1,1,1,1,0,0,0,-0.017890214920,-0.172726392746,0.046772241592,0.015112688765,0.291632443666,0.134993225336,0.946836352348
1870,1413393978.505760431290,1413393979.505760431290,1,1,1,1,0,0,0,0.012082397938,-0.147457838058,0.029456138611,0.015476317145,0.297748059034,0.136037439108,0.944775342941
1871,1413393978.555760383606,1413393979.555760383606,1,1,1,1,0,0,0,0.044428110123,-0.123737215996,0.015847027302,0.013825573027,0.302755773067,0.137707248330,0.942965805531
1872,1413393978.605760574341,1413393979.605760574341,1,1,1,1,0,0,0,0.079240441322,-0.099864959717,0.002395033836,0.014836691320,0.305994868279,0.139333888888,0.941665112972
1873,1413393978.655760288239,1413393979.655760288239,1,1,1,1,0,0,0,0.116830050945,-0.073595404625,-0.010799884796,0.015031179413,0.309482991695,0.138400390744,0.940659165382
1874,1413393978.705760478973,1413393979.705760478973,1,1,1,1,0,0,0,0.156247258186,-0.050777435303,-0.022651016712,0.017391070724,0.312715411186,0.136900380254,0.939768552780
1875,1413393978.755760431290,1413393979.755760431290,1,1,1,1,0,0,0,0.197666406631,-0.029726147652,-0.032450556755,0.019984750077,0.314424872398,0.134542465210,0.939487099648
1876,1413393978.805760622025,1413393979.805760622025,1,1,1,1,0,0,0,0.241476178169,-0.010135173798,-0.041789889336,0.021283082664,0.318090498447,0.129083037376,0.938990473747
1877,1413393978.855760335922,1413393979.855760335922,1,1,1,1,0,0,0,0.289519488811,0.002901434898,-0.050196528435,0.019047059119,0.321207284927,0.122748069465,0.938826978207
1878,1413393978.905760526657,1413393979.905760526657,1,1,1,1,0,0,0,0.336314201355,0.019217252731,-0.057331323624,0.015463315882,0.323615133762,0.117652706802,0.938718259335
1879,1413393978.955760478973,1413393979.955760478973,1,1,1,1,0,0,0,0.384235799313,0.033962249756,-0.064166128635,0.011492045596,0.326103568077,0.112301565707,0.938569486141
1880,1413393979.005760431290,1413393980.005760431290,1,1,1,1,0,0,0,0.432661831379,0.045127391815,-0.068880677223,0.008921157569,0.328452736139,0.106826789677,0.938417434692
1881,1413393979.055760383606,1413393980.055760383606,1,1,1,1,0,0,0,0.480943322182,0.055608153343,-0.071177899837,0.002466200618,0.330759167671,0.100431486964,0.938352763653
1882,1413393979.105760574341,1413393980.105760574341,1,1,1,1,0,0,0,0.525850892067,0.066871047020,-0.059299767017,-0.005487838760,0.333364337683,0.092236056924,0.938259422779
1883,1413393979.155760288239,1413393980.155760288239,1,1,1,1,0,0,0,0.573101460934,0.075021028519,-0.053624629974,-0.014668427408,0.334245353937,0.083052322268,0.938705086708
1884,1413393979.205760478973,1413393980.205760478973,1,1,1,1,0,0,0,0.618393957615,0.086464762688,-0.040341377258,-0.026070114225,0.333136022091,0.075602419674,0.939481317997
1885,1413393979.255760431290,1413393980.255760431290,1,1,1,1,0,0,0,0.661706566811,0.089319109917,-0.026777714491,-0.035764563829,0.330002278090,0.067465983331,0.940886735916
1886,1413393979.305760622025,1413393980.305760622025,1,1,1,1,0,0,0,0.701854586601,0.088133931160,-0.015203684568,-0.043577305973,0.324576735497,0.058657158166,0.943032562733
1887,1413393979.355760335922,1413393980.355760335922,1,1,1,1,0,0,0,0.739955902100,0.077185988426,0.006211936474,-0.048928648233,0.317310243845,0.048713352531,0.945805072784
1888,1413393979.405760526657,1413393980.405760526657,1,1,1,1,0,0,0,0.771448016167,0.061852097511,0.035951197147,-0.049355119467,0.309029489756,0.036788780242,0.949058234692
1889,1413393979.455760478973,1413393980.455760478973,1,1,1,1,0,0,0,0.801040828228,0.038548827171,0.066354840994,-0.047272089869,0.298782199621,0.025649992749,0.952804625034
1890,1413393979.505760431290,1413393980.505760431290,1,1,1,1,0,0,0,0.825486600399,0.009267807007,0.100608885288,-0.040226332843,0.288255423307,0.012130324729,0.956631362438
1891,1413393979.555760383606,1413393980.555760383606,1,1,1,1,0,0,0,0.838489651680,-0.023686647415,0.144410312176,-0.029648961499,0.275998383760,-0.000764966244,0.960700392723
1892,1413393979.605760574341,1413393980.605760574341,1,1,1,1,0,0,0,0.849061071873,-0.055179238319,0.186771214008,-0.017754811794,0.262125283480,-0.012999091297,0.964782953262
1893,1413393979.655760288239,1413393980.655760288239,1,1,1,1,0,0,0,0.848537445068,-0.082149028778,0.239754751325,-0.009076615795,0.246678799391,-0.021750885993,0.968810677528
1894,1413393979.705760478973,1413393980.705760478973,1,1,1,1,0,0,0,0.848132014275,-0.104582190514,0.280366122723,-0.004008885939,0.228962168097,-0.027025060728,0.973051905632
1895,1413393979.755760431290,1413393980.755760431290,1,1,1,1,0,0,0,0.836425364017,-0.124661803246,0.331452757120,-0.004332200624,0.211890041828,-0.029729422182,0.976831674576
1896,1413393979.805760622025,1413393980.805760622025,1,1,1,1,0,0,0,0.812806606293,-0.138058900833,0.386421263218,-0.009593570605,0.192890182137,-0.026295294985,0.980821013451
1897,1413393979.855760335922,1413393980.855760335922,1,1,1,1,0,0,0,0.783961474895,-0.150790810585,0.439872890711,-0.014673559926,0.172941923141,-0.020594974980,0.984607398510
1898,1413393979.905760526657,1413393980.905760526657,1,1,1,1,0,0,0,0.749733448029,-0.164877057076,0.491529732943,-0.021895414218,0.153453916311,-0.014452200383,0.987807512283
1899,1413393979.955760478973,1413393980.955760478973,1,1,1,1,0,0,0,0.714546144009,-0.184372067451,0.536531090736,-0.025620670989,0.133229225874,-0.007525706664,0.990725517273
1900,1413393980.005760431290,1413393981.005760431290,1,1,1,1,0,0,0,0.670065283775,-0.203900218010,0.585290193558,-0.027490524575,0.113411553204,-0.000607673661,0.993167519569
1901,1413393980.055760383606,1413393981.055760383606,1,1,1,1,0,0,0,0.621538758278,-0.226669430733,0.632271647453,-0.023500185460,0.092686936259,0.007766409311,0.995387673378
1902,1413393980.105760574341,1413393981.105760574341,1,1,1,1,0,0,0,0.574910581112,-0.253310203552,0.672189533710,-0.016281729564,0.071704491973,0.017392478883,0.997141361237
1903,1413393980.155760288239,1413393981.155760288239,1,1,1,1,0,0,0,0.523571133614,-0.280263304710,0.712146878242,-0.005644647405,0.051647912711,0.027656972408,0.998266398907
1904,1413393980.205760478973,1413393981.205760478973,1,1,1,1,0,0,0,0.479178667068,-0.317018151283,0.744396686554,0.007589454763,0.032287862152,0.037378326058,0.998750627041
1905,1413393980.255760431290,1413393981.255760431290,1,1,1,1,0,0,0,0.437041401863,-0.354158759117,0.770390391350,0.016985414550,0.016040783376,0.044880993664,0.998719096184
1906,1413393980.305760622025,1413393981.305760622025,1,1,1,1,0,0,0,0.397293925285,-0.393224835396,0.792213737965,0.022495893762,0.002833932173,0.049293484539,0.998526990414
1907,1413393980.355760335922,1413393981.355760335922,1,1,1,1,0,0,0,0.364042758942,-0.430411934853,0.810171127319,0.024215469137,-0.007570261601,0.052854351699,0.998279869556
1908,1413393980.405760526657,1413393981.405760526657,1,1,1,1,0,0,0,0.340589523315,-0.460258841515,0.825846493244,0.021556701511,-0.015160402283,0.053210146725,0.998235583305
1909,1413393980.455760478973,1413393981.455760478973,1,1,1,1,0,0,0,0.319449067116,-0.483678340912,0.842484176159,0.017098464072,-0.018866162747,0.048163559288,0.998514950275
1910,1413393980.505760431290,1413393981.505760431290,1,1,1,1,0,0,0,0.303509593010,-0.496430635452,0.862661838531,0.009687698446,-0.020793065429,0.041725073010,0.998865783215
1911,1413393980.555760383606,1413393981.555760383606,1,1,1,1,0,0,0,0.293833613396,-0.498744726181,0.885202884674,-0.000365777465,-0.021005522460,0.032755363733,0.999242544174
1912,1413393980.605760574341,1413393981.605760574341,1,1,1,1,0,0,0,0.285228848457,-0.494381427765,0.911098480225,-0.011398037896,-0.021793765947,0.027087751776,0.999330461025
1913,1413393980.655760288239,1413393981.655760288239,1,1,1,1,0,0,0,0.284260749817,-0.492907524109,0.933280766010,-0.021176304668,-0.023068780079,0.022902864963,0.999247133732
1914,1413393980.705760478973,1413393981.705760478973,1,1,1,1,0,0,0,0.280693054199,-0.492730140686,0.956399023533,-0.027214162052,-0.023174688220,0.018478987738,0.999190151691
1915,1413393980.755760431290,1413393981.755760431290,1,1,1,1,0,0,0,0.279298186302,-0.501290678978,0.975638747215,-0.026755383238,-0.022883400321,0.013594822958,0.999287605286
1916,1413393980.805760622025,1413393981.805760622025,1,1,1,1,0,0,0,0.279469132423,-0.518543481827,0.991818010807,-0.019399143755,-0.021754743531,0.007161556277,0.999549508095
1917,1413393980.855760335922,1413393981.855760335922,1,1,1,1,0,0,0,0.279590606689,-0.538963198662,1.007220387459,-0.009996581823,-0.021478861570,-0.002301445697,0.999716699123
1918,1413393980.905760526657,1413393981.905760526657,1,1,1,1,0,0,0,0.278883337975,-0.564623236656,1.020065546036,0.003391331295,-0.022705415264,-0.013141527772,0.999650120735
1919,1413393980.955760478973,1413393981.955760478973,1,1,1,1,0,0,0,0.276713728905,-0.584895253181,1.035727500916,0.014899190515,-0.025175949559,-0.026139799505,0.999230146408
1920,1413393981.005760431290,1413393982.005760431290,1,1,1,1,0,0,0,0.267171740532,-0.599318742752,1.062989950180,0.025575593114,-0.029654946178,-0.039959199727,0.998433649540
1921,1413393981.055760383606,1413393982.055760383606,1,1,1,1,0,0,0,0.260959625244,-0.607058048248,1.081051111221,0.030159117654,-0.036136507988,-0.053038336337,0.997482597828
1922,1413393981.105760574341,1413393982.105760574341,1,1,1,1,0,0,0,0.248103022575,-0.604817152023,1.100349187851,0.032584436238,-0.045086789876,-0.066397659481,0.996241390705
1923,1413393981.155760288239,1413393982.155760288239,1,1,1,1,0,0,0,0.236245036125,-0.591745615005,1.124375462532,0.031502727419,-0.057411693037,-0.077480822802,0.994840800762
1924,1413393981.205760478973,1413393982.205760478973,1,1,1,1,0,0,0,0.222656846046,-0.572496414185,1.148068189621,0.027437569574,-0.071862697601,-0.087333738804,0.993204832077
1925,1413393981.255760431290,1413393982.255760431290,1,1,1,1,0,0,0,0.207448482513,-0.554073452950,1.168061017990,0.026280432940,-0.088717103004,-0.095391988754,0.991130232811
1926,1413393981.305760622025,1413393982.305760622025,1,1,1,1,0,0,0,0.193067193031,-0.534493207932,1.189473390579,0.027799546719,-0.106954611838,-0.102573737502,0.988567948341
1927,1413393981.355760335922,1413393982.355760335922,1,1,1,1,0,0,0,0.173257946968,-0.521100521088,1.201838850975,0.027488805354,-0.126170217991,-0.110909596086,0.985405802727
1928,1413393981.405760526657,1413393982.405760526657,1,1,1,1,0,0,0,0.152123332024,-0.508590459824,1.211722970009,0.027756368741,-0.146654874086,-0.117768332362,0.981759965420
1929,1413393981.455760478973,1413393982.455760478973,1,1,1,1,0,0,0,0.127825260162,-0.493806600571,1.220567464828,0.028164278716,-0.169545933604,-0.121578671038,0.977588713169
1930,1413393981.505760431290,1413393982.505760431290,1,1,1,1,0,0,0,0.100830435753,-0.476729869843,1.227482199669,0.027906598523,-0.194099262357,-0.124169744551,0.972691357136
1931,1413393981.555760383606,1413393982.555760383606,1,1,1,1,0,0,0,0.075151324272,-0.462633609772,1.230721235275,0.028480732813,-0.220284983516,-0.125005215406,0.966973245144
1932,1413393981.605760574341,1413393982.605760574341,1,1,1,1,0,0,0,0.043759942055,-0.450211763382,1.232470989227,0.029438868165,-0.246475100517,-0.129293918610,0.960034668446
1933,1413393981.655760288239,1413393982.655760288239,1,1,1,1,0,0,0,0.009798645973,-0.442070007324,1.230847001076,0.032474521548,-0.272772043943,-0.136052593589,0.951856434345
1934,1413393981.705760478973,1413393982.705760478973,1,1,1,1,0,0,0,-0.024666547775,-0.435325384140,1.226435780525,0.035723149776,-0.298594295979,-0.144832357764,0.942650020123
1935,1413393981.755760431290,1413393982.755760431290,1,1,1,1,0,0,0,-0.060827493668,-0.433425903320,1.223117351532,0.039341762662,-0.326024442911,-0.153669118881,0.931958198547
1936,1413393981.805760622025,1413393982.805760622025,1,1,1,1,0,0,0,-0.097133636475,-0.423945426941,1.214884638786,0.042542446405,-0.352508038282,-0.162783309817,0.920559585094
1937,1413393981.855760335922,1413393982.855760335922,1,1,1,1,0,0,0,-0.128828644753,-0.417365312576,1.204043745995,0.047165233642,-0.377419978380,-0.169964730740,0.909088313580
1938,1413393981.905760526657,1413393982.905760526657,1,1,1,1,0,0,0,-0.154320478439,-0.412255287170,1.182891011238,0.050566721708,-0.400811314583,-0.176991626620,0.897478222847
1939,1413393981.955760478973,1413393982.955760478973,1,1,1,1,0,0,0,-0.173300385475,-0.409704446793,1.172957420349,0.051084123552,-0.422183305025,-0.182650059462,0.886448264122
1940,1413393982.005760431290,1413393983.005760431290,1,1,1,1,0,0,0,-0.189167141914,-0.397209405899,1.159097075462,0.050186946988,-0.441229581833,-0.187627449632,0.876124322414
1941,1413393982.055760383606,1413393983.055760383606,1,1,1,1,0,0,0,-0.201156377792,-0.388783931732,1.143495082855,0.051022313535,-0.457841157913,-0.194325461984,0.866034567356
1942,1413393982.105760574341,1413393983.105760574341,1,1,1,1,0,0,0,-0.207653164864,-0.377957582474,1.127779245377,0.051945351064,-0.471873492002,-0.199979707599,0.857114493847
1943,1413393982.155760288239,1413393983.155760288239,1,1,1,1,0,0,0,-0.211758494377,-0.367704868317,1.112944126129,0.051926940680,-0.483444303274,-0.207083031535,0.848941624165
1944,1413393982.205760478973,1413393983.205760478973,1,1,1,1,0,0,0,-0.213359117508,-0.356890916824,1.091455221176,0.052954386920,-0.492312163115,-0.214890539646,0.841811478138
1945,1413393982.255760431290,1413393983.255760431290,1,1,1,1,0,0,0,-0.208991050720,-0.344040632248,1.074170112610,0.053836986423,-0.499346911907,-0.221703007817,0.835824191570
1946,1413393982.305760622025,1413393983.305760622025,1,1,1,1,0,0,0,-0.204298973083,-0.334816932678,1.052420139313,0.053805500269,-0.505168199539,-0.227994412184,0.830619454384
1947,1413393982.355760335922,1413393983.355760335922,1,1,1,1,0,0,0,-0.197132587433,-0.329499483109,1.030938148499,0.058660902083,-0.508445858955,-0.234743565321,0.826400220394
1948,1413393982.405760526657,1413393983.405760526657,1,1,1,1,0,0,0,-0.189879417419,-0.325601220131,1.007681846619,0.064954802394,-0.510914802551,-0.239380031824,0.823070049286
1949,1413393982.455760478973,1413393983.455760478973,1,1,1,1,0,0,0,-0.186852693558,-0.324794530869,0.974922418594,0.070027455688,-0.512183785439,-0.242555454373,0.820932924747
1950,1413393982.505760431290,1413393983.505760431290,1,1,1,1,0,0,0,-0.180649995804,-0.322594523430,0.948748588562,0.077097259462,-0.512863814831,-0.243281543255,0.819658935070
1951,1413393982.555760383606,1413393983.555760383606,1,1,1,1,0,0,0,-0.175762653351,-0.318668127060,0.920795202255,0.082016669214,-0.512355208397,-0.243935614824,0.819305121899
1952,1413393982.605760574341,1413393983.605760574341,1,1,1,1,0,0,0,-0.173297643661,-0.315565586090,0.886798620224,0.087413460016,-0.511009752750,-0.243034452200,0.819855034351
1953,1413393982.655760288239,1413393983.655760288239,1,1,1,1,0,0,0,-0.173709630966,-0.304246187210,0.855194687843,0.091247849166,-0.508592903614,-0.240653648973,0.821640431881
1954,1413393982.705760478973,1413393983.705760478973,1,1,1,1,0,0,0,-0.175782203674,-0.299566864967,0.821071505547,0.095318362117,-0.506596684456,-0.235128566623,0.824007809162
1955,1413393982.755760431290,1413393983.755760431290,1,1,1,1,0,0,0,-0.179800748825,-0.294373035431,0.785617470741,0.097023069859,-0.502828717232,-0.229065552354,0.827815771103
1956,1413393982.805760622025,1413393983.805760622025,1,1,1,1,0,0,0,-0.192941427231,-0.290747880936,0.746578693390,0.096631087363,-0.499138236046,-0.220733985305,0.832346141338
1957,1413393982.855760335922,1413393983.855760335922,1,1,1,1,0,0,0,-0.206242322922,-0.286200284958,0.709928750992,0.095843821764,-0.495422035456,-0.211504459381,0.837040603161
1958,1413393982.905760526657,1413393983.905760526657,1,1,1,1,0,0,0,-0.222626686096,-0.284995079041,0.673463463783,0.095549754798,-0.490198493004,-0.201681748033,0.842555761337
1959,1413393982.955760478973,1413393983.955760478973,1,1,1,1,0,0,0,-0.245065689087,-0.286997556686,0.636998295784,0.098737984896,-0.483117043972,-0.196260482073,0.847543835640
1960,1413393983.005760431290,1413393984.005760431290,1,1,1,1,0,0,0,-0.265346050262,-0.283616662025,0.598803460598,0.100523658097,-0.475883990526,-0.191804096103,0.852432131767
1961,1413393983.055760383606,1413393984.055760383606,1,1,1,1,0,0,0,-0.294703483582,-0.289786159992,0.564172029495,0.104035951197,-0.468351602554,-0.187719374895,0.857079267502
1962,1413393983.105760574341,1413393984.105760574341,1,1,1,1,0,0,0,-0.327890396118,-0.297096073627,0.530764102936,0.107358224690,-0.461728066206,-0.183208361268,0.861229479313
1963,1413393983.155760288239,1413393984.155760288239,1,1,1,1,0,0,0,-0.362678527832,-0.305515348911,0.498161256313,-0.112155593932,0.455207198858,0.178601771593,-0.865048527718
1964,1413393983.205760478973,1413393984.205760478973,1,1,1,1,0,0,0,-0.397101879120,-0.318968713284,0.461969584227,-0.116236113012,0.449144542217,0.173671528697,-0.868675172329
1965,1413393983.255760431290,1413393984.255760431290,1,1,1,1,0,0,0,-0.438134908676,-0.334006965160,0.430330455303,-0.119313403964,0.443536043167,0.168209239841,-0.872207403183
1966,1413393983.305760622025,1413393984.305760622025,1,1,1,1,0,0,0,-0.479281425476,-0.348886996508,0.401312649250,-0.121213734150,0.438003212214,0.161350056529,-0.876028895378
1967,1413393983.355760335922,1413393984.355760335922,1,1,1,1,0,0,0,-0.522197246552,-0.367059141397,0.366501152515,-0.120584979653,0.432554423809,0.151972025633,-0.880488753319
1968,1413393983.405760526657,1413393984.405760526657,1,1,1,1,0,0,0,-0.567780971527,-0.385334849358,0.340798258781,-0.119904786348,0.426335483789,0.142480984330,-0.885189294815
1969,1413393983.455760478973,1413393984.455760478973,1,1,1,1,0,0,0,-0.612521171570,-0.401052117348,0.320603370667,-0.118506297469,0.418519288301,0.135407269001,-0.890203714371
1970,1413393983.505760431290,1413393984.505760431290,1,1,1,1,0,0,0,-0.658281326294,-0.417028844357,0.297471046448,-0.115173026919,0.410095244646,0.126679986715,-0.895828902721
1971,1413393983.555760383606,1413393984.555760383606,1,1,1,1,0,0,0,-0.705464839935,-0.433851182461,0.280375003815,-0.113074310124,0.400621563196,0.119023941457,-0.901415526867
1972,1413393983.605760574341,1413393984.605760574341,1,1,1,1,0,0,0,-0.751452207565,-0.450128853321,0.266777634621,0.106487624347,-0.390966534615,-0.109520539641,0.907640218735
1973,1413393983.655760288239,1413393984.655760288239,1,1,1,1,0,0,0,-0.797633647919,-0.462278425694,0.254508972168,-0.096239745617,0.382131010294,0.096698224545,-0.913982093334
